movie_id,title,genres,overview
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,A Action and Adventure and Comedy film.
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,A Crime and Documentary film.
76763,"Runaways, The (2010)",Drama|Musical,A Drama and Musical film.
77177,Wild China (2008),Documentary,A Documentary film.
77191,Death at a Funeral (2010),Comedy,A Comedy film.
77201,Valhalla Rising (2009),Action|Drama|War,A Action and Drama and War film.
77206,Diary of a Wimpy Kid (2010),Children|Comedy,A Children and Comedy film.
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,A Comedy and Documentary film.
77266,Disgrace (2008),Drama,A Drama film.
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,A Action and Adventure and Drama and Mystery and Thriller film.
77414,"Last Song, The (2010)",Drama|Romance,A Drama and Romance film.
77421,Cyrus (2010),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
77427,"Human Centipede, The (First Sequence) (2009)",Horror,A Horror film.
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,A Comedy and Documentary film.
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,A Action and Adventure and Sci-Fi and Thriller and IMAX film.
77667,MacGruber (2010),Action|Comedy,A Action and Comedy film.
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,A Comedy film.
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,A Adventure and Animation and Drama film.
77795,Cargo (2009),Sci-Fi,A Sci-Fi film.
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,A Fantasy and Horror and Thriller film.
77800,Four Lions (2010),Comedy|Drama,A Comedy and Drama film.
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,A Adventure and Comedy film.
77846,12 Angry Men (1997),Crime|Drama,A Crime and Drama film.
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,A Action and Adventure and Drama and Romance and War film.
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,A Drama and Romance film.
77893,Merantau (2009),Action|Drama,A Action and Drama film.
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,A Comedy and Musical and Sci-Fi and Western film.
78034,Cemetery Junction (2010),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
78039,Blue Valentine (2010),Drama|Romance,A Drama and Romance film.
78041,Killers (2010),Action|Comedy,A Action and Comedy film.
78088,Buried (2010),Mystery|Thriller,A Mystery and Thriller film.
78103,Shake Hands with the Devil (2007),Drama|War,A Drama and War film.
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,A Action and Adventure and Fantasy and Romance and IMAX film.
78116,Please Give (2010),Comedy|Drama,A Comedy and Drama film.
78142,Baarìa (2009),Comedy|Drama|War,A Comedy and Drama and War film.
78160,Ricky Gervais Live: Animals (2003),Comedy,A Comedy film.
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
78209,Get Him to the Greek (2010),Comedy,A Comedy film.
78218,Unthinkable (2010),Drama|Thriller,A Drama and Thriller film.
78264,"Back-up Plan, The (2010)",Comedy|Romance,A Comedy and Romance film.
78266,Splice (2009),Horror|Sci-Fi|Thriller,A Horror and Sci-Fi and Thriller film.
78316,Letters to Juliet (2010),Drama|Romance,A Drama and Romance film.
78349,Exam (2009),Mystery|Thriller,A Mystery and Thriller film.
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,A Action and Drama and Thriller and Western film.
78469,"A-Team, The (2010)",Action|Comedy|Thriller,A Action and Comedy and Thriller film.
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,A Adventure and Animation and Children and Comedy and Fantasy and IMAX film.
78544,Ricky Gervais Live 3: Fame (2007),Comedy,A Comedy film.
78574,Winter's Bone (2010),Drama|Thriller,A Drama and Thriller film.
78620,"Scalphunters, The (1968)",Comedy|Western,A Comedy and Western film.
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,A Comedy and Horror film.
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,A Adventure and Animation and Children and Comedy and Fantasy and IMAX film.
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,A Comedy and Drama and Fantasy and Romance film.
78746,Best Worst Movie (2009),Documentary,A Documentary film.
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,A Fantasy and Romance and Thriller and IMAX film.
78836,Enter the Void (2009),Drama,A Drama film.
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,A Action and Adventure and Fantasy film.
78959,Endgame (2009),Drama,A Drama film.
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,A Documentary film.
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,A Animation and Comedy and Fantasy film.
79057,Predators (2010),Action|Sci-Fi|Thriller,A Action and Sci-Fi and Thriller film.
79073,When You're Strange (2009),Documentary,A Documentary film.
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,A Animation and Children and Comedy and Crime film.
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,A Action and Crime and Drama and Mystery and Sci-Fi and Thriller and IMAX film.
79134,Grown Ups (2010),Comedy,A Comedy film.
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,A Action and Adventure and Children and Comedy and Fantasy film.
79185,Knight and Day (2010),Action|Comedy|Romance,A Action and Comedy and Romance film.
79224,"Karate Kid, The (2010)",Action|Children|Drama,A Action and Children and Drama film.
79242,"Kids Are All Right, The (2010)",Comedy|Drama,A Comedy and Drama film.
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,A Horror and Thriller film.
79259,Cherrybomb (2009),Drama|Thriller,A Drama and Thriller film.
79274,Batman: Under the Red Hood (2010),Action|Animation,A Action and Animation film.
79293,Salt (2010),Action|Thriller,A Action and Thriller film.
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,A Comedy and Crime and Mystery film.
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,A Comedy and Crime and Romance film.
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,A Drama and Fantasy and Romance and Sci-Fi film.
79428,Dinner for Schmucks (2010),Comedy,A Comedy film.
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
79536,Hellsinki (Rööperi) (2009),Crime,A Crime film.
79553,Ip Man 2 (2010),Action,A Action film.
79572,Ramona and Beezus (2010),Children|Comedy,A Children and Comedy film.
79590,"Rebound, The (2009)",Comedy|Romance,A Comedy and Romance film.
79592,"Other Guys, The (2010)",Action|Comedy,A Action and Comedy film.
79677,"Two Escobars, The (2010)",Crime|Documentary,A Crime and Documentary film.
79684,Paper Man (2009),Comedy|Drama,A Comedy and Drama film.
79695,"Expendables, The (2010)",Action|Adventure|Thriller,A Action and Adventure and Thriller film.
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,A Action and Comedy and Fantasy and Musical and Romance film.
79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama,A Drama film.
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,A Fantasy and Horror and Mystery and Thriller film.
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,A Action and Horror and Thriller film.
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,A Action and Adventure and Fantasy and Mystery film.
79897,Get Low (2009),Comedy|Drama|Mystery,A Comedy and Drama and Mystery film.
79946,"Joneses, The (2009)",Comedy|Drama,A Comedy and Drama film.
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,A Action and Adventure and Animation and Fantasy and Sci-Fi film.
80094,"Last Exorcism, The (2010)",Horror|Thriller,A Horror and Thriller film.
80124,Sisters (Syostry) (2001),Action|Crime|Drama,A Action and Crime and Drama film.
80126,"American, The (2010)",Drama|Thriller,A Drama and Thriller film.
80139,Jackass 2.5 (2007),Comedy|Documentary,A Comedy and Documentary film.
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,A Action and Horror and Thriller film.
80166,"Switch, The (2010)",Comedy|Romance,A Comedy and Romance film.
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,A Action and Adventure and Comedy and Crime and Thriller film.
80241,Going the Distance (2010),Comedy|Romance,A Comedy and Romance film.
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,A Action and Horror and Sci-Fi and Thriller and IMAX film.
80454,Princess (Prinsessa) (2010),Drama,A Drama film.
80463,"Social Network, The (2010)",Drama,A Drama film.
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,A Documentary and Drama and Mystery film.
80489,"Town, The (2010)",Crime|Drama|Thriller,A Crime and Drama and Thriller film.
80549,Easy A (2010),Comedy|Romance,A Comedy and Romance film.
80551,Eat Pray Love (2010),Drama|Romance,A Drama and Romance film.
80553,Howl (2010),Drama,A Drama film.
80572,I'm Still Here (2010),Comedy|Drama,A Comedy and Drama film.
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,A Comedy and Drama and Romance film.
80586,Flipped (2010),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
80590,Wall Street: Money Never Sleeps (2010),Drama,A Drama film.
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,A Adventure and Animation and Fantasy and IMAX film.
80693,It's Kind of a Funny Story (2010),Comedy|Drama,A Comedy and Drama film.
80727,Middle Men (2009),Comedy|Crime|Drama,A Comedy and Crime and Drama film.
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,A Adventure and Children and Fantasy film.
80831,Let Me In (2010),Drama|Horror|Mystery,A Drama and Horror and Mystery film.
80834,Sintel (2010),Animation|Fantasy,A Animation and Fantasy film.
80839,Secretariat (2010),Adventure|Drama,A Adventure and Drama film.
80846,Devil (2010),Horror|Mystery|Thriller,A Horror and Mystery and Thriller film.
80858,You Again (2010),Comedy,A Comedy film.
80860,Life as We Know It (2010),Comedy|Romance,A Comedy and Romance film.
80862,Catfish (2010),Documentary|Mystery,A Documentary and Mystery film.
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,A Comedy and Romance film.
80880,Stone (2010),Drama|Thriller,A Drama and Thriller film.
80906,Inside Job (2010),Documentary,A Documentary film.
80917,Monsters (2010),Drama|Sci-Fi,A Drama and Sci-Fi film.
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,A Drama and Romance and Sci-Fi film.
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,A Animation film.
81087,Luck by Chance (2009),Drama,A Drama film.
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,A Action and Adventure and Comedy and Crime and Drama and Film-Noir and Horror and Mystery and Thriller and Western film.
81156,Jackass 3D (2010),Action|Comedy|Documentary,A Action and Comedy and Documentary film.
81158,Restrepo (2010),Documentary|War,A Documentary and War film.
81191,Waiting for 'Superman' (2010),Documentary,A Documentary film.
81229,Red (2010),Action|Comedy,A Action and Comedy film.
81257,In a Better World (Hævnen) (2010),Drama,A Drama film.
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,A Comedy and Romance film.
81417,Paranormal Activity 2 (2010),Horror|IMAX,A Horror and IMAX film.
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,A Drama and Romance film.
81512,Hereafter (2010),Drama|Fantasy,A Drama and Fantasy film.
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,A Action and Crime and Drama film.
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,A Horror and Mystery and Thriller film.
81537,Due Date (2010),Comedy,A Comedy film.
81562,127 Hours (2010),Adventure|Drama|Thriller,A Adventure and Drama and Thriller film.
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,A Action and Animation and Children and Comedy and Sci-Fi and IMAX film.
81591,Black Swan (2010),Drama|Thriller,A Drama and Thriller film.
81681,I Shot Jesse James (1949),Drama|Romance|Western,A Drama and Romance and Western film.
81782,Unstoppable (2010),Action|Drama|Thriller,A Action and Drama and Thriller film.
81784,Morning Glory (2010),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
81786,Certified Copy (Copie conforme) (2010),Drama,A Drama film.
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,A Crime and Drama and Romance and Thriller film.
81791,Somewhere (2010),Drama,A Drama film.
81819,Biutiful (2010),Drama,A Drama film.
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,A Comedy and Drama film.
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,A Action and Adventure and Fantasy and IMAX film.
81845,"King's Speech, The (2010)",Drama,A Drama film.
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,A Animation and Children and Comedy and Fantasy and Musical and Romance and IMAX film.
81910,"Art of the Steal, The (2009)",Documentary,A Documentary film.
81932,"Fighter, The (2010)",Drama,A Drama film.
81949,"Romantics, The (2010)",Comedy|Drama|Romance,A Comedy and Drama and Romance film.
82041,"Loved Ones, The (2009)",Horror,A Horror film.
82053,Casino Jack (2010),Comedy|Crime,A Comedy and Crime film.
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,A Drama film.
82093,London Boulevard (2010),Crime|Romance,A Crime and Romance film.
82095,Skyline (2010),Sci-Fi|Thriller,A Sci-Fi and Thriller film.
82152,Beastly (2011),Drama|Fantasy|Romance,A Drama and Fantasy and Romance film.
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,A Adventure and Children and Fantasy film.
82202,"Tourist, The (2010)",Drama|Thriller,A Drama and Thriller film.
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,A Action and Comedy film.
82366,Hatchet II (2010),Comedy|Horror|Thriller,A Comedy and Horror and Thriller film.
82378,All Good Things (2010),Drama|Mystery|Thriller,A Drama and Mystery and Thriller film.
82459,True Grit (2010),Western,A Western film.
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,A Action and Adventure and Sci-Fi and IMAX film.
82499,How Do You Know (2010),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
82527,Barney's Version (2010),Drama,A Drama film.
82534,"Company Men, The (2010)",Drama,A Drama film.
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama,A Action and Drama film.
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,A Crime and Thriller film.
82684,Trash Humpers (2009),Drama,A Drama film.
82744,Faster (2010),Action|Crime|Drama,A Action and Crime and Drama film.
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,A Action and Adventure and Comedy and Drama and War film.
82767,Rabbit Hole (2010),Drama,A Drama film.
82848,One Week (1920),Comedy,A Comedy film.
82852,Little Fockers (2010),Comedy,A Comedy film.
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,A Adventure and Comedy and Fantasy film.
82857,Sweetgrass (2009),Adventure|Documentary|Western,A Adventure and Documentary and Western film.
83086,Burlesque (2010),Drama|Musical|Romance,A Drama and Musical and Romance film.
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,A Animation and Children and Fantasy film.
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,A Comedy and Horror film.
83177,Yogi Bear (2010),Children|Comedy,A Children and Comedy film.
83270,Made in Dagenham (2010),Comedy|Drama,A Comedy and Drama film.
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,A Action and Comedy and Crime and Fantasy and Thriller and IMAX film.
83369,"Way Back, The (2010)",Drama,A Drama film.
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,A Action and Fantasy and Western film.
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,A Adventure and Drama and Fantasy film.
83601,Amer (2009),Drama|Horror,A Drama and Horror film.
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,A Action and Sci-Fi and Thriller and Western and IMAX film.
83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
83803,Day & Night (2010),Animation|Children,A Animation and Children film.
83827,Marwencol (2010),Documentary,A Documentary film.
